step,iter,elementID, GaussPointID,activation,stretch_prev,stretch,sigma_prev,sigma,delta_sigma_prev,delta_sigma 
498,8,1,2,8.341667e-01,7.104682e-01,7.103013e-01,1.078405e-01,1.078781e-01,1.382302e+01,1.381512e+01
498,8,1,3,8.341667e-01,7.104682e-01,7.103013e-01,1.078405e-01,1.078781e-01,1.382302e+01,1.381512e+01
499,8,1,0,8.333333e-01,7.103013e-01,7.101356e-01,1.078781e-01,1.079150e-01,1.381512e+01,1.380728e+01
499,8,1,1,8.333333e-01,7.103013e-01,7.101356e-01,1.078781e-01,1.079150e-01,1.381512e+01,1.380728e+01
499,8,1,2,8.333333e-01,7.103013e-01,7.101356e-01,1.078781e-01,1.079150e-01,1.381512e+01,1.380728e+01
499,8,1,3,8.333333e-01,7.103013e-01,7.101356e-01,1.078781e-01,1.079150e-01,1.381512e+01,1.380728e+01
500,8,1,0,8.325000e-01,7.101356e-01,7.099713e-01,1.079150e-01,1.079513e-01,1.380728e+01,1.379951e+01
500,8,1,1,8.325000e-01,7.101356e-01,7.099713e-01,1.079150e-01,1.079513e-01,1.380728e+01,1.379951e+01
500,8,1,2,8.325000e-01,7.101356e-01,7.099713e-01,1.079150e-01,1.079513e-01,1.380728e+01,1.379951e+01
500,8,1,3,8.325000e-01,7.101356e-01,7.099713e-01,1.079150e-01,1.079513e-01,1.380728e+01,1.379951e+01
501,8,1,0,8.316667e-01,7.099713e-01,7.098083e-01,1.079513e-01,1.079872e-01,1.379951e+01,1.379180e+01
501,8,1,1,8.316667e-01,7.099713e-01,7.098083e-01,1.079513e-01,1.079872e-01,1.379951e+01,1.379180e+01
501,8,1,2,8.316667e-01,7.099713e-01,7.098083e-01,1.079513e-01,1.079872e-01,1.379951e+01,1.379180e+01
501,8,1,3,8.316667e-01,7.099713e-01,7.098083e-01,1.079513e-01,1.079872e-01,1.379951e+01,1.379180e+01
502,8,1,0,8.308333e-01,7.098083e-01,7.096465e-01,1.079872e-01,1.080225e-01,1.379180e+01,1.378415e+01
502,8,1,1,8.308333e-01,7.098083e-01,7.096465e-01,1.079872e-01,1.080225e-01,1.379180e+01,1.378415e+01
502,8,1,2,8.308333e-01,7.098083e-01,7.096465e-01,1.079872e-01,1.080225e-01,1.379180e+01,1.378415e+01
502,8,1,3,8.308333e-01,7.098083e-01,7.096465e-01,1.079872e-01,1.080225e-01,1.379180e+01,1.378415e+01
503,8,1,0,8.300000e-01,7.096465e-01,7.094862e-01,1.080225e-01,1.080572e-01,1.378415e+01,1.377655e+01
503,8,1,1,8.300000e-01,7.096465e-01,7.094862e-01,1.080225e-01,1.080572e-01,1.378415e+01,1.377655e+01
503,8,1,2,8.300000e-01,7.096465e-01,7.094862e-01,1.080225e-01,1.080572e-01,1.378415e+01,1.377655e+01
503,8,1,3,8.300000e-01,7.096465e-01,7.094862e-01,1.080225e-01,1.080572e-01,1.378415e+01,1.377655e+01
504,8,1,0,8.291667e-01,7.094862e-01,7.093271e-01,1.080572e-01,1.080916e-01,1.377655e+01,1.376898e+01
504,8,1,1,8.291667e-01,7.094862e-01,7.093271e-01,1.080572e-01,1.080916e-01,1.377655e+01,1.376898e+01
504,8,1,2,8.291667e-01,7.094862e-01,7.093271e-01,1.080572e-01,1.080916e-01,1.377655e+01,1.376898e+01
504,8,1,3,8.291667e-01,7.094862e-01,7.093271e-01,1.080572e-01,1.080916e-01,1.377655e+01,1.376898e+01
505,8,1,0,8.283333e-01,7.093271e-01,7.091694e-01,1.080916e-01,1.081256e-01,1.376898e+01,1.376146e+01
505,8,1,1,8.283333e-01,7.093271e-01,7.091694e-01,1.080916e-01,1.081256e-01,1.376898e+01,1.376146e+01
505,8,1,2,8.283333e-01,7.093271e-01,7.091694e-01,1.080916e-01,1.081256e-01,1.376898e+01,1.376146e+01
505,8,1,3,8.283333e-01,7.093271e-01,7.091694e-01,1.080916e-01,1.081256e-01,1.376898e+01,1.376146e+01
506,8,1,0,8.275000e-01,7.091694e-01,7.090130e-01,1.081256e-01,1.081590e-01,1.376146e+01,1.375398e+01
506,8,1,1,8.275000e-01,7.091694e-01,7.090130e-01,1.081256e-01,1.081590e-01,1.376146e+01,1.375398e+01
506,8,1,2,8.275000e-01,7.091694e-01,7.090130e-01,1.081256e-01,1.081590e-01,1.376146e+01,1.375398e+01
506,8,1,3,8.275000e-01,7.091694e-01,7.090130e-01,1.081256e-01,1.081590e-01,1.376146e+01,1.375398e+01
507,8,1,0,8.266667e-01,7.090130e-01,7.088580e-01,1.081590e-01,1.081920e-01,1.375398e+01,1.374655e+01
507,8,1,1,8.266667e-01,7.090130e-01,7.088580e-01,1.081590e-01,1.081920e-01,1.375398e+01,1.374655e+01
507,8,1,2,8.266667e-01,7.090130e-01,7.088580e-01,1.081590e-01,1.081920e-01,1.375398e+01,1.374655e+01
507,8,1,3,8.266667e-01,7.090130e-01,7.088580e-01,1.081590e-01,1.081920e-01,1.375398e+01,1.374655e+01
508,8,1,0,8.258333e-01,7.088580e-01,7.087043e-01,1.081920e-01,1.082248e-01,1.374655e+01,1.373915e+01
508,8,1,1,8.258333e-01,7.088580e-01,7.087043e-01,1.081920e-01,1.082248e-01,1.374655e+01,1.373915e+01
508,8,1,2,8.258333e-01,7.088580e-01,7.087043e-01,1.081920e-01,1.082248e-01,1.374655e+01,1.373915e+01
508,8,1,3,8.258333e-01,7.088580e-01,7.087043e-01,1.081920e-01,1.082248e-01,1.374655e+01,1.373915e+01
509,8,1,0,8.250000e-01,7.087043e-01,7.085519e-01,1.082248e-01,1.082572e-01,1.373915e+01,1.373176e+01
509,8,1,1,8.250000e-01,7.087043e-01,7.085519e-01,1.082248e-01,1.082572e-01,1.373915e+01,1.373176e+01
509,8,1,2,8.250000e-01,7.087043e-01,7.085519e-01,1.082248e-01,1.082572e-01,1.373915e+01,1.373176e+01
509,8,1,3,8.250000e-01,7.087043e-01,7.085519e-01,1.082248e-01,1.082572e-01,1.373915e+01,1.373176e+01
510,8,1,0,8.241667e-01,7.085519e-01,7.084009e-01,1.082572e-01,1.082892e-01,1.373176e+01,1.372441e+01
510,8,1,1,8.241667e-01,7.085519e-01,7.084009e-01,1.082572e-01,1.082892e-01,1.373176e+01,1.372441e+01
510,8,1,2,8.241667e-01,7.085519e-01,7.084009e-01,1.082572e-01,1.082892e-01,1.373176e+01,1.372441e+01
510,8,1,3,8.241667e-01,7.085519e-01,7.084009e-01,1.082572e-01,1.082892e-01,1.373176e+01,1.372441e+01
511,8,1,0,8.233333e-01,7.084009e-01,7.082512e-01,1.082892e-01,1.083211e-01,1.372441e+01,1.371705e+01
511,8,1,1,8.233333e-01,7.084009e-01,7.082512e-01,1.082892e-01,1.083211e-01,1.372441e+01,1.371705e+01
511,8,1,2,8.233333e-01,7.084009e-01,7.082512e-01,1.082892e-01,1.083211e-01,1.372441e+01,1.371705e+01
511,8,1,3,8.233333e-01,7.084009e-01,7.082512e-01,1.082892e-01,1.083211e-01,1.372441e+01,1.371705e+01
512,8,1,0,8.225000e-01,7.082512e-01,7.081027e-01,1.083211e-01,1.083527e-01,1.371705e+01,1.370969e+01
512,8,1,1,8.225000e-01,7.082512e-01,7.081027e-01,1.083211e-01,1.083527e-01,1.371705e+01,1.370969e+01
512,8,1,2,8.225000e-01,7.082512e-01,7.081027e-01,1.083211e-01,1.083527e-01,1.371705e+01,1.370969e+01
512,8,1,3,8.225000e-01,7.082512e-01,7.081027e-01,1.083211e-01,1.083527e-01,1.371705e+01,1.370969e+01
513,8,1,0,8.216667e-01,7.081027e-01,7.079555e-01,1.083527e-01,1.083840e-01,1.370969e+01,1.370237e+01
513,8,1,1,8.216667e-01,7.081027e-01,7.079555e-01,1.083527e-01,1.083840e-01,1.370969e+01,1.370237e+01
513,8,1,2,8.216667e-01,7.081027e-01,7.079555e-01,1.083527e-01,1.083840e-01,1.370969e+01,1.370237e+01
513,8,1,3,8.216667e-01,7.081027e-01,7.079555e-01,1.083527e-01,1.083840e-01,1.370969e+01,1.370237e+01
514,8,1,0,8.208333e-01,7.079555e-01,7.078096e-01,1.083840e-01,1.084152e-01,1.370237e+01,1.369505e+01
514,8,1,1,8.208333e-01,7.079555e-01,7.078096e-01,1.083840e-01,1.084152e-01,1.370237e+01,1.369505e+01
514,8,1,2,8.208333e-01,7.079555e-01,7.078096e-01,1.083840e-01,1.084152e-01,1.370237e+01,1.369505e+01
514,8,1,3,8.208333e-01,7.079555e-01,7.078096e-01,1.083840e-01,1.084152e-01,1.370237e+01,1.369505e+01
515,8,1,0,8.200000e-01,7.078096e-01,7.076649e-01,1.084152e-01,1.084463e-01,1.369505e+01,1.368773e+01
515,8,1,1,8.200000e-01,7.078096e-01,7.076649e-01,1.084152e-01,1.084463e-01,1.369505e+01,1.368773e+01
515,8,1,2,8.200000e-01,7.078096e-01,7.076649e-01,1.084152e-01,1.084463e-01,1.369505e+01,1.368773e+01
515,8,1,3,8.200000e-01,7.078096e-01,7.076649e-01,1.084152e-01,1.084463e-01,1.369505e+01,1.368773e+01
516,8,1,0,8.191667e-01,7.076649e-01,7.075214e-01,1.084463e-01,1.084773e-01,1.368773e+01,1.368037e+01
516,8,1,1,8.191667e-01,7.076649e-01,7.075214e-01,1.084463e-01,1.084773e-01,1.368773e+01,1.368037e+01
516,8,1,2,8.191667e-01,7.076649e-01,7.075214e-01,1.084463e-01,1.084773e-01,1.368773e+01,1.368037e+01
516,8,1,3,8.191667e-01,7.076649e-01,7.075214e-01,1.084463e-01,1.084773e-01,1.368773e+01,1.368037e+01
517,8,1,0,8.183333e-01,7.075214e-01,7.073791e-01,1.084773e-01,1.085081e-01,1.368037e+01,1.367303e+01
517,8,1,1,8.183333e-01,7.075214e-01,7.073791e-01,1.084773e-01,1.085081e-01,1.368037e+01,1.367303e+01
517,8,1,2,8.183333e-01,7.075214e-01,7.073791e-01,1.084773e-01,1.085081e-01,1.368037e+01,1.367303e+01
517,8,1,3,8.183333e-01,7.075214e-01,7.073791e-01,1.084773e-01,1.085081e-01,1.368037e+01,1.367303e+01
518,8,1,0,8.175000e-01,7.073791e-01,7.072379e-01,1.085081e-01,1.085389e-01,1.367303e+01,1.366566e+01
518,8,1,1,8.175000e-01,7.073791e-01,7.072379e-01,1.085081e-01,1.085389e-01,1.367303e+01,1.366566e+01
518,8,1,2,8.175000e-01,7.073791e-01,7.072379e-01,1.085081e-01,1.085389e-01,1.367303e+01,1.366566e+01
518,8,1,3,8.175000e-01,7.073791e-01,7.072379e-01,1.085081e-01,1.085389e-01,1.367303e+01,1.366566e+01
519,8,1,0,8.166667e-01,7.072379e-01,7.070979e-01,1.085389e-01,1.085695e-01,1.366566e+01,1.365830e+01
519,8,1,1,8.166667e-01,7.072379e-01,7.070979e-01,1.085389e-01,1.085695e-01,1.366566e+01,1.365830e+01
519,8,1,2,8.166667e-01,7.072379e-01,7.070979e-01,1.085389e-01,1.085695e-01,1.366566e+01,1.365830e+01
519,8,1,3,8.166667e-01,7.072379e-01,7.070979e-01,1.085389e-01,1.085695e-01,1.366566e+01,1.365830e+01
520,8,1,0,8.158333e-01,7.070979e-01,7.069589e-01,1.085695e-01,1.086002e-01,1.365830e+01,1.365089e+01
520,8,1,1,8.158333e-01,7.070979e-01,7.069589e-01,1.085695e-01,1.086002e-01,1.365830e+01,1.365089e+01
520,8,1,2,8.158333e-01,7.070979e-01,7.069589e-01,1.085695e-01,1.086002e-01,1.365830e+01,1.365089e+01
520,8,1,3,8.158333e-01,7.070979e-01,7.069589e-01,1.085695e-01,1.086002e-01,1.365830e+01,1.365089e+01
521,8,1,0,8.150000e-01,7.069589e-01,7.068211e-01,1.086002e-01,1.086309e-01,1.365089e+01,1.364348e+01
521,8,1,1,8.150000e-01,7.069589e-01,7.068211e-01,1.086002e-01,1.086309e-01,1.365089e+01,1.364348e+01
521,8,1,2,8.150000e-01,7.069589e-01,7.068211e-01,1.086002e-01,1.086309e-01,1.365089e+01,1.364348e+01
521,8,1,3,8.150000e-01,7.069589e-01,7.068211e-01,1.086002e-01,1.086309e-01,1.365089e+01,1.364348e+01
522,8,1,0,8.141667e-01,7.068211e-01,7.066842e-01,1.086309e-01,1.086616e-01,1.364348e+01,1.363603e+01
522,8,1,1,8.141667e-01,7.068211e-01,7.066842e-01,1.086309e-01,1.086616e-01,1.364348e+01,1.363603e+01
522,8,1,2,8.141667e-01,7.068211e-01,7.066842e-01,1.086309e-01,1.086616e-01,1.364348e+01,1.363603e+01
522,8,1,3,8.141667e-01,7.068211e-01,7.066842e-01,1.086309e-01,1.086616e-01,1.364348e+01,1.363603e+01
523,8,1,0,8.133333e-01,7.066842e-01,7.065484e-01,1.086616e-01,1.086924e-01,1.363603e+01,1.362853e+01
523,8,1,1,8.133333e-01,7.066842e-01,7.065484e-01,1.086616e-01,1.086924e-01,1.363603e+01,1.362853e+01
523,8,1,2,8.133333e-01,7.066842e-01,7.065484e-01,1.086616e-01,1.086924e-01,1.363603e+01,1.362853e+01
523,8,1,3,8.133333e-01,7.066842e-01,7.065484e-01,1.086616e-01,1.086924e-01,1.363603e+01,1.362853e+01
524,8,1,0,8.125000e-01,7.065484e-01,7.064135e-01,1.086924e-01,1.087232e-01,1.362853e+01,1.362103e+01
524,8,1,1,8.125000e-01,7.065484e-01,7.064135e-01,1.086924e-01,1.087232e-01,1.362853e+01,1.362103e+01
524,8,1,2,8.125000e-01,7.065484e-01,7.064135e-01,1.086924e-01,1.087232e-01,1.362853e+01,1.362103e+01
524,8,1,3,8.125000e-01,7.065484e-01,7.064135e-01,1.086924e-01,1.087232e-01,1.362853e+01,1.362103e+01
525,8,1,0,8.116667e-01,7.064135e-01,7.062795e-01,1.087232e-01,1.087540e-01,1.362103e+01,1.361348e+01
525,8,1,1,8.116667e-01,7.064135e-01,7.062795e-01,1.087232e-01,1.087540e-01,1.362103e+01,1.361348e+01
525,8,1,2,8.116667e-01,7.064135e-01,7.062795e-01,1.087232e-01,1.087540e-01,1.362103e+01,1.361348e+01
525,8,1,3,8.116667e-01,7.064135e-01,7.062795e-01,1.087232e-01,1.087540e-01,1.362103e+01,1.361348e+01
526,8,1,0,8.108333e-01,7.062795e-01,7.061464e-01,1.087540e-01,1.087849e-01,1.361348e+01,1.360591e+01
526,8,1,1,8.108333e-01,7.062795e-01,7.061464e-01,1.087540e-01,1.087849e-01,1.361348e+01,1.360591e+01
526,8,1,2,8.108333e-01,7.062795e-01,7.061464e-01,1.087540e-01,1.087849e-01,1.361348e+01,1.360591e+01
526,8,1,3,8.108333e-01,7.062795e-01,7.061464e-01,1.087540e-01,1.087849e-01,1.361348e+01,1.360591e+01
527,8,1,0,8.100000e-01,7.061464e-01,7.060142e-01,1.087849e-01,1.088160e-01,1.360591e+01,1.359828e+01
527,8,1,1,8.100000e-01,7.061464e-01,7.060142e-01,1.087849e-01,1.088160e-01,1.360591e+01,1.359828e+01
527,8,1,2,8.100000e-01,7.061464e-01,7.060142e-01,1.087849e-01,1.088160e-01,1.360591e+01,1.359828e+01
527,8,1,3,8.100000e-01,7.061464e-01,7.060142e-01,1.087849e-01,1.088160e-01,1.360591e+01,1.359828e+01
528,8,1,0,8.091667e-01,7.060142e-01,7.058828e-01,1.088160e-01,1.088471e-01,1.359828e+01,1.359064e+01
528,8,1,1,8.091667e-01,7.060142e-01,7.058828e-01,1.088160e-01,1.088471e-01,1.359828e+01,1.359064e+01
528,8,1,2,8.091667e-01,7.060142e-01,7.058828e-01,1.088160e-01,1.088471e-01,1.359828e+01,1.359064e+01
528,8,1,3,8.091667e-01,7.060142e-01,7.058828e-01,1.088160e-01,1.088471e-01,1.359828e+01,1.359064e+01
529,8,1,0,8.083333e-01,7.058828e-01,7.057522e-01,1.088471e-01,1.088784e-01,1.359064e+01,1.358292e+01
529,8,1,1,8.083333e-01,7.058828e-01,7.057522e-01,1.088471e-01,1.088784e-01,1.359064e+01,1.358292e+01
529,8,1,2,8.083333e-01,7.058828e-01,7.057522e-01,1.088471e-01,1.088784e-01,1.359064e+01,1.358292e+01
529,8,1,3,8.083333e-01,7.058828e-01,7.057522e-01,1.088471e-01,1.088784e-01,1.359064e+01,1.358292e+01
530,8,1,0,8.075000e-01,7.057522e-01,7.056224e-01,1.088784e-01,1.089099e-01,1.358292e+01,1.357517e+01
530,8,1,1,8.075000e-01,7.057522e-01,7.056224e-01,1.088784e-01,1.089099e-01,1.358292e+01,1.357517e+01
530,8,1,2,8.075000e-01,7.057522e-01,7.056224e-01,1.088784e-01,1.089099e-01,1.358292e+01,1.357517e+01
530,8,1,3,8.075000e-01,7.057522e-01,7.056224e-01,1.088784e-01,1.089099e-01,1.358292e+01,1.357517e+01
531,8,1,0,8.066667e-01,7.056224e-01,7.054932e-01,1.089099e-01,1.089415e-01,1.357517e+01,1.356737e+01
531,8,1,1,8.066667e-01,7.056224e-01,7.054932e-01,1.089099e-01,1.089415e-01,1.357517e+01,1.356737e+01
531,8,1,2,8.066667e-01,7.056224e-01,7.054932e-01,1.089099e-01,1.089415e-01,1.357517e+01,1.356737e+01
531,8,1,3,8.066667e-01,7.056224e-01,7.054932e-01,1.089099e-01,1.089415e-01,1.357517e+01,1.356737e+01
532,8,1,0,8.058333e-01,7.054932e-01,7.053647e-01,1.089415e-01,1.089732e-01,1.356737e+01,1.355954e+01
532,8,1,1,8.058333e-01,7.054932e-01,7.053647e-01,1.089415e-01,1.089732e-01,1.356737e+01,1.355954e+01
532,8,1,2,8.058333e-01,7.054932e-01,7.053647e-01,1.089415e-01,1.089732e-01,1.356737e+01,1.355954e+01
532,8,1,3,8.058333e-01,7.054932e-01,7.053647e-01,1.089415e-01,1.089732e-01,1.356737e+01,1.355954e+01
533,8,1,0,8.050000e-01,7.053647e-01,7.052369e-01,1.089732e-01,1.090051e-01,1.355954e+01,1.355162e+01
533,8,1,1,8.050000e-01,7.053647e-01,7.052369e-01,1.089732e-01,1.090051e-01,1.355954e+01,1.355162e+01
533,8,1,2,8.050000e-01,7.053647e-01,7.052369e-01,1.089732e-01,1.090051e-01,1.355954e+01,1.355162e+01
533,8,1,3,8.050000e-01,7.053647e-01,7.052369e-01,1.089732e-01,1.090051e-01,1.355954e+01,1.355162e+01
534,8,1,0,8.041667e-01,7.052369e-01,7.051096e-01,1.090051e-01,1.090373e-01,1.355162e+01,1.354366e+01
534,8,1,1,8.041667e-01,7.052369e-01,7.051096e-01,1.090051e-01,1.090373e-01,1.355162e+01,1.354366e+01
534,8,1,2,8.041667e-01,7.052369e-01,7.051096e-01,1.090051e-01,1.090373e-01,1.355162e+01,1.354366e+01
534,8,1,3,8.041667e-01,7.052369e-01,7.051096e-01,1.090051e-01,1.090373e-01,1.355162e+01,1.354366e+01
535,8,1,0,8.033333e-01,7.051096e-01,7.049830e-01,1.090373e-01,1.090696e-01,1.354366e+01,1.353567e+01
535,8,1,1,8.033333e-01,7.051096e-01,7.049830e-01,1.090373e-01,1.090696e-01,1.354366e+01,1.353567e+01
535,8,1,2,8.033333e-01,7.051096e-01,7.049830e-01,1.090373e-01,1.090696e-01,1.354366e+01,1.353567e+01
535,8,1,3,8.033333e-01,7.051096e-01,7.049830e-01,1.090373e-01,1.090696e-01,1.354366e+01,1.353567e+01
536,8,1,0,8.025000e-01,7.049830e-01,7.048568e-01,1.090696e-01,1.091022e-01,1.353567e+01,1.352758e+01
536,8,1,1,8.025000e-01,7.049830e-01,7.048568e-01,1.090696e-01,1.091022e-01,1.353567e+01,1.352758e+01
536,8,1,2,8.025000e-01,7.049830e-01,7.048568e-01,1.090696e-01,1.091022e-01,1.353567e+01,1.352758e+01
536,8,1,3,8.025000e-01,7.049830e-01,7.048568e-01,1.090696e-01,1.091022e-01,1.353567e+01,1.352758e+01
537,8,1,0,8.016667e-01,7.048568e-01,7.047311e-01,1.091022e-01,1.091350e-01,1.352758e+01,1.351947e+01
537,8,1,1,8.016667e-01,7.048568e-01,7.047311e-01,1.091022e-01,1.091350e-01,1.352758e+01,1.351947e+01
537,8,1,2,8.016667e-01,7.048568e-01,7.047311e-01,1.091022e-01,1.091350e-01,1.352758e+01,1.351947e+01
537,8,1,3,8.016667e-01,7.048568e-01,7.047311e-01,1.091022e-01,1.091350e-01,1.352758e+01,1.351947e+01
538,8,1,0,8.008333e-01,7.047311e-01,7.046059e-01,1.091350e-01,1.091680e-01,1.351947e+01,1.351129e+01
538,8,1,1,8.008333e-01,7.047311e-01,7.046059e-01,1.091350e-01,1.091680e-01,1.351947e+01,1.351129e+01
538,8,1,2,8.008333e-01,7.047311e-01,7.046059e-01,1.091350e-01,1.091680e-01,1.351947e+01,1.351129e+01
538,8,1,3,8.008333e-01,7.047311e-01,7.046059e-01,1.091350e-01,1.091680e-01,1.351947e+01,1.351129e+01
539,8,1,0,8.000000e-01,7.046059e-01,7.044811e-01,1.091680e-01,1.092012e-01,1.351129e+01,1.350305e+01
539,8,1,1,8.000000e-01,7.046059e-01,7.044811e-01,1.091680e-01,1.092012e-01,1.351129e+01,1.350305e+01
539,8,1,2,8.000000e-01,7.046059e-01,7.044811e-01,1.091680e-01,1.092012e-01,1.351129e+01,1.350305e+01
539,8,1,3,8.000000e-01,7.046059e-01,7.044811e-01,1.091680e-01,1.092012e-01,1.351129e+01,1.350305e+01
540,8,1,0,7.991667e-01,7.044811e-01,7.043567e-01,1.092012e-01,1.092346e-01,1.350305e+01,1.349475e+01
540,8,1,1,7.991667e-01,7.044811e-01,7.043567e-01,1.092012e-01,1.092346e-01,1.350305e+01,1.349475e+01
540,8,1,2,7.991667e-01,7.044811e-01,7.043567e-01,1.092012e-01,1.092346e-01,1.350305e+01,1.349475e+01
540,8,1,3,7.991667e-01,7.044811e-01,7.043567e-01,1.092012e-01,1.092346e-01,1.350305e+01,1.349475e+01
541,8,1,0,7.983333e-01,7.043567e-01,7.042326e-01,1.092346e-01,1.092682e-01,1.349475e+01,1.348639e+01
541,8,1,1,7.983333e-01,7.043567e-01,7.042326e-01,1.092346e-01,1.092682e-01,1.349475e+01,1.348639e+01
541,8,1,2,7.983333e-01,7.043567e-01,7.042326e-01,1.092346e-01,1.092682e-01,1.349475e+01,1.348639e+01
541,8,1,3,7.983333e-01,7.043567e-01,7.042326e-01,1.092346e-01,1.092682e-01,1.349475e+01,1.348639e+01
542,8,1,0,7.975000e-01,7.042326e-01,7.041089e-01,1.092682e-01,1.093020e-01,1.348639e+01,1.347802e+01
542,8,1,1,7.975000e-01,7.042326e-01,7.041089e-01,1.092682e-01,1.093020e-01,1.348639e+01,1.347802e+01
542,8,1,2,7.975000e-01,7.042326e-01,7.041089e-01,1.092682e-01,1.093020e-01,1.348639e+01,1.347802e+01
542,8,1,3,7.975000e-01,7.042326e-01,7.041089e-01,1.092682e-01,1.093020e-01,1.348639e+01,1.347802e+01
543,8,1,0,7.966667e-01,7.041089e-01,7.039854e-01,1.093020e-01,1.093362e-01,1.347802e+01,1.346955e+01
543,8,1,1,7.966667e-01,7.041089e-01,7.039854e-01,1.093020e-01,1.093362e-01,1.347802e+01,1.346955e+01
543,8,1,2,7.966667e-01,7.041089e-01,7.039854e-01,1.093020e-01,1.093362e-01,1.347802e+01,1.346955e+01
543,8,1,3,7.966667e-01,7.041089e-01,7.039854e-01,1.093020e-01,1.093362e-01,1.347802e+01,1.346955e+01
544,8,1,0,7.958333e-01,7.039854e-01,7.038622e-01,1.093362e-01,1.093705e-01,1.346955e+01,1.346102e+01
544,8,1,1,7.958333e-01,7.039854e-01,7.038622e-01,1.093362e-01,1.093705e-01,1.346955e+01,1.346102e+01
544,8,1,2,7.958333e-01,7.039854e-01,7.038622e-01,1.093362e-01,1.093705e-01,1.346955e+01,1.346102e+01
544,8,1,3,7.958333e-01,7.039854e-01,7.038622e-01,1.093362e-01,1.093705e-01,1.346955e+01,1.346102e+01
545,8,1,0,7.950000e-01,7.038622e-01,7.037393e-01,1.093705e-01,1.094050e-01,1.346102e+01,1.345244e+01
545,8,1,1,7.950000e-01,7.038622e-01,7.037393e-01,1.093705e-01,1.094050e-01,1.346102e+01,1.345244e+01
545,8,1,2,7.950000e-01,7.038622e-01,7.037393e-01,1.093705e-01,1.094050e-01,1.346102e+01,1.345244e+01
545,8,1,3,7.950000e-01,7.038622e-01,7.037393e-01,1.093705e-01,1.094050e-01,1.346102e+01,1.345244e+01
546,8,1,0,7.941667e-01,7.037393e-01,7.036165e-01,1.094050e-01,1.094396e-01,1.345244e+01,1.344384e+01
546,8,1,1,7.941667e-01,7.037393e-01,7.036165e-01,1.094050e-01,1.094396e-01,1.345244e+01,1.344384e+01
546,8,1,2,7.941667e-01,7.037393e-01,7.036165e-01,1.094050e-01,1.094396e-01,1.345244e+01,1.344384e+01
546,8,1,3,7.941667e-01,7.037393e-01,7.036165e-01,1.094050e-01,1.094396e-01,1.345244e+01,1.344384e+01
547,8,1,0,7.933333e-01,7.036165e-01,7.034940e-01,1.094396e-01,1.094744e-01,1.344384e+01,1.343518e+01
547,8,1,1,7.933333e-01,7.036165e-01,7.034940e-01,1.094396e-01,1.094744e-01,1.344384e+01,1.343518e+01
547,8,1,2,7.933333e-01,7.036165e-01,7.034940e-01,1.094396e-01,1.094744e-01,1.344384e+01,1.343518e+01
547,8,1,3,7.933333e-01,7.036165e-01,7.034940e-01,1.094396e-01,1.094744e-01,1.344384e+01,1.343518e+01
548,8,1,0,7.925000e-01,7.034940e-01,7.033716e-01,1.094744e-01,1.095094e-01,1.343518e+01,1.342651e+01
548,8,1,1,7.925000e-01,7.034940e-01,7.033716e-01,1.094744e-01,1.095094e-01,1.343518e+01,1.342651e+01
548,8,1,2,7.925000e-01,7.034940e-01,7.033716e-01,1.094744e-01,1.095094e-01,1.343518e+01,1.342651e+01
548,8,1,3,7.925000e-01,7.034940e-01,7.033716e-01,1.094744e-01,1.095094e-01,1.343518e+01,1.342651e+01
549,8,1,0,7.916667e-01,7.033716e-01,7.032493e-01,1.095094e-01,1.095446e-01,1.342651e+01,1.341776e+01
549,8,1,1,7.916667e-01,7.033716e-01,7.032493e-01,1.095094e-01,1.095446e-01,1.342651e+01,1.341776e+01
549,8,1,2,7.916667e-01,7.033716e-01,7.032493e-01,1.095094e-01,1.095446e-01,1.342651e+01,1.341776e+01
549,8,1,3,7.916667e-01,7.033716e-01,7.032493e-01,1.095094e-01,1.095446e-01,1.342651e+01,1.341776e+01
550,8,1,0,7.908333e-01,7.032493e-01,7.031272e-01,1.095446e-01,1.095801e-01,1.341776e+01,1.340894e+01
550,8,1,1,7.908333e-01,7.032493e-01,7.031272e-01,1.095446e-01,1.095801e-01,1.341776e+01,1.340894e+01
550,8,1,2,7.908333e-01,7.032493e-01,7.031272e-01,1.095446e-01,1.095801e-01,1.341776e+01,1.340894e+01
550,8,1,3,7.908333e-01,7.032493e-01,7.031272e-01,1.095446e-01,1.095801e-01,1.341776e+01,1.340894e+01
551,8,1,0,7.900000e-01,7.031272e-01,7.030052e-01,1.095801e-01,1.096156e-01,1.340894e+01,1.340009e+01
551,8,1,1,7.900000e-01,7.031272e-01,7.030052e-01,1.095801e-01,1.096156e-01,1.340894e+01,1.340009e+01
551,8,1,2,7.900000e-01,7.031272e-01,7.030052e-01,1.095801e-01,1.096156e-01,1.340894e+01,1.340009e+01
551,8,1,3,7.900000e-01,7.031272e-01,7.030052e-01,1.095801e-01,1.096156e-01,1.340894e+01,1.340009e+01
552,8,1,0,7.891667e-01,7.030052e-01,7.028832e-01,1.096156e-01,1.096513e-01,1.340009e+01,1.339121e+01
552,8,1,1,7.891667e-01,7.030052e-01,7.028832e-01,1.096156e-01,1.096513e-01,1.340009e+01,1.339121e+01
552,8,1,2,7.891667e-01,7.030052e-01,7.028832e-01,1.096156e-01,1.096513e-01,1.340009e+01,1.339121e+01
